year,month,timestamp,day_of_week,hour_of_day,route_id,direction,borough,route_type,stop_order,timepoint_stop_id,timepoint_stop_name,next_timepoint_stop_id,next_timepoint_stop_name,road_distance,average_travel_time,average_road_speed,bus_trip_count,timepoint_stop_georeference,next_timepoint_stop_georeference,date,week,time_of_day
2025,3,2025-03-01 04:00:00,Thursday,4,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,0.570834,6.516797834741364,8,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-03-01,9,4
2025,3,2025-03-01 06:00:00,Thursday,6,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,11.747916,9.35144462837775,16,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-03-01,9,6
2025,3,2025-03-01 18:00:00,Thursday,18,QM5,W,Queens,Express,28,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,10.779168,11.733747465596824,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,18
2025,3,2025-03-01 07:00:00,Thursday,7,S55,N,Staten Island,Local,27,203867,ANNADALE RD/POSEN ST,905046,ELTINGVILLE/TRANSIT CENTER,2.029,8.543328,14.249716269818974,5,POINT (-74.177288 40.54079),POINT (-74.171352 40.560931),2025-03-01,9,7
2025,3,2025-03-01 08:00:00,Thursday,8,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,10.670838,11.363684285250407,12,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,8
2025,3,2025-03-01 22:00:00,Thursday,22,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,11.134728,10.890255484531504,12,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,22
2025,3,2025-03-01 18:00:00,Thursday,18,BXM1,N,Bronx,Express,13,404250,BROADWAY/W 207 ST,984006,W 230 ST / BROADWAY,1.0269999999999992,7.39167,8.33641112224977,12,POINT (-73.921698 40.867571),POINT (-73.906891 40.877199),2025-03-01,9,18
2025,3,2025-03-01 20:00:00,Thursday,20,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,11.029416,9.960636812596215,17,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-03-01,9,20
2025,3,2025-03-01 12:00:00,Thursday,12,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,5.32419,8.15898311529635,31,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,12
2025,3,2025-03-01 23:00:00,Thursday,23,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,9.022722,13.439400882378196,11,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,23
2025,3,2025-03-01 07:00:00,Thursday,7,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.034922,6.557750835208628,21,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,7
2025,3,2025-03-01 08:00:00,Thursday,8,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.2807,6.181232041488542,19,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,8
2025,3,2025-03-01 06:00:00,Thursday,6,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,6.908328,11.985530511715565,12,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,6
2025,3,2025-03-01 08:00:00,Thursday,8,Q25,N,Queens,Limited,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.18817,6.556313968306196,31,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,8
2025,3,2025-03-01 06:00:00,Thursday,6,Q7,E,Queens,School,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,12.66666,9.459478662883509,4,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-03-01,9,6
2025,3,2025-03-01 07:00:00,Thursday,7,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,12.601194,8.718223242836219,14,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-03-01,9,7
2025,3,2025-03-01 06:00:00,Thursday,6,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,8.436108,14.99269212942932,12,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,6
2025,3,2025-03-01 12:00:00,Thursday,12,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,10.88334,11.141800219417942,12,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,12
2025,3,2025-03-01 08:00:00,Thursday,8,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,7.445094,6.584199438335411,17,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-03-01,9,8
2025,3,2025-03-01 13:00:00,Thursday,13,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.872462,5.43051690297241,23,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,13
2025,3,2025-03-01 16:00:00,Thursday,16,M4,N,Manhattan,Local,51,903236,BROADWAY / W 135 ST,400613,BROADWAY/W 145 ST,0.5010000000000003,5.798214,5.184355427700087,28,POINT (-73.954489 40.820642),POINT (-73.94997 40.826791),2025-03-01,9,16
2025,3,2025-03-01 01:00:00,Thursday,1,M5,N,Manhattan,Local,42,903236,BROADWAY / W 135 ST,400619,BROADWAY/W 157 ST,1.09,7.321434,8.932679440905583,7,POINT (-73.954489 40.820642),POINT (-73.944519 40.834257),2025-03-01,9,1
2025,3,2025-03-01 08:00:00,Thursday,8,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.391672,9.866927560306827,12,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,8
2025,3,2025-03-01 12:00:00,Thursday,12,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,0.921012,4.039030745917775,23,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-03-01,9,12
2025,3,2025-03-01 20:00:00,Thursday,20,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,13.822728,8.668331645073115,11,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-03-01,9,20
2025,3,2025-03-01 12:00:00,Thursday,12,S55,N,Staten Island,Local,27,203867,ANNADALE RD/POSEN ST,905046,ELTINGVILLE/TRANSIT CENTER,2.029,9.074988,13.414890815306684,6,POINT (-74.177288 40.54079),POINT (-74.171352 40.560931),2025-03-01,9,12
2025,3,2025-03-01 06:00:00,Thursday,6,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,10.31667,13.638121603191726,4,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-03-01,9,6
2025,3,2025-03-01 16:00:00,Thursday,16,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,12.212502,11.520981420575083,16,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-03-01,9,16
2025,3,2025-03-01 23:00:00,Thursday,23,B6,W,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,4.249278,10.222918811533503,23,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,23
2025,3,2025-03-01 08:00:00,Thursday,8,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,4.645836,9.35030551542106,8,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,8
2025,3,2025-03-01 09:00:00,Thursday,9,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,5.445834,7.976741848009464,8,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,9
2025,3,2025-03-01 09:00:00,Thursday,9,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,10.5075,11.54033163178634,20,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,9
2025,3,2025-03-01 06:00:00,Thursday,6,M4,N,Manhattan,Local,51,903236,BROADWAY / W 135 ST,400613,BROADWAY/W 145 ST,0.501,3.961404,7.5882223518945455,19,POINT (-73.954489 40.820642),POINT (-73.94997 40.826791),2025-03-01,9,6
2025,3,2025-03-01 08:00:00,Thursday,8,M4,N,Manhattan,Local,51,903236,BROADWAY / W 135 ST,400613,BROADWAY/W 145 ST,0.5010000000000003,5.916666,5.080562664709488,16,POINT (-73.954489 40.820642),POINT (-73.94997 40.826791),2025-03-01,9,8
2025,3,2025-03-01 15:00:00,Thursday,15,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,9.219042,8.981409597835535,7,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,15
2025,3,2025-03-01 16:00:00,Thursday,16,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.846664,9.359460243997058,15,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,16
2025,3,2025-03-01 22:00:00,Thursday,22,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,7.15476,11.572715227345151,7,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,22
2025,3,2025-03-01 01:00:00,Thursday,1,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,11.060418,11.96700123819947,8,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,1
2025,3,2025-03-01 20:00:00,Thursday,20,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,19.25445,6.874255756384186,15,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,20
2025,3,2025-03-01 18:00:00,Thursday,18,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,13.762224,8.706441633270902,15,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-03-01,9,18
2025,3,2025-03-01 06:00:00,Thursday,6,QM36,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,8.94444,14.140628144411496,3,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,6
2025,3,2025-03-01 15:00:00,Thursday,15,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,11.68752,10.821799663230522,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,15
2025,3,2025-03-01 08:00:00,Thursday,8,SIM32,N,Staten Island,Express,13,203611,SOUTH GANNON AV/BRADLEY AV,203614,SCHMIDTS LN/SLOSSON AV,0.8420000000000005,5.543334,9.113645645871012,15,POINT (-74.131704 40.607694),POINT (-74.116692 40.609304),2025-03-01,9,8
2025,3,2025-03-01 02:00:00,Thursday,2,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,5.941668,13.026651620379138,4,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-03-01,9,2
2025,3,2025-03-01 12:00:00,Thursday,12,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,10.02681,7.719303540342662,23,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-03-01,9,12
2025,3,2025-03-01 18:00:00,Thursday,18,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,12.91437,5.993324196224094,29,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-03-01,9,18
2025,3,2025-03-01 14:00:00,Thursday,14,M50,E,Manhattan,Local,12,402171,E 50 ST/5 AV,402175,E 50 ST/2 AV,0.4999999999999998,8.998608,3.3338482276707166,12,POINT (-73.977104 40.758431),POINT (-73.9688 40.754881),2025-03-01,9,14
2025,3,2025-03-01 11:00:00,Thursday,11,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.70417,9.512681852491392,8,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,11
2025,3,2025-03-01 15:00:00,Thursday,15,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.335968,6.508665046617689,19,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,15
2025,3,2025-03-01 13:00:00,Thursday,13,Q7,E,Queens,Local,1,350000,PITKIN AV /EUCLID AV,553297,LIBERTY AV/95 ST,1.997,13.115154,9.13599604066635,11,POINT (-73.871784 40.675497),POINT (-73.84404 40.680362),2025-03-01,9,13
2025,3,2025-03-01 13:00:00,Thursday,13,Q8,W,Queens,Local,38,350000,PITKIN AV /EUCLID AV,308380,SEAVIEW AV /ERSKINE ST,1.8309999999999995,12.543336,8.758435554943276,15,POINT (-73.871784 40.675497),POINT (-73.866629 40.653144),2025-03-01,9,13
2025,3,2025-03-01 07:00:00,Thursday,7,SIM31,N,Staten Island,Express,15,203611,SOUTH GANNON AV/BRADLEY AV,203614,SCHMIDTS LN/SLOSSON AV,0.8410000000000002,5.273958,9.5677653906565,16,POINT (-74.131704 40.607694),POINT (-74.116692 40.609304),2025-03-01,9,7
2025,3,2025-03-01 10:00:00,Thursday,10,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,9.085086,8.519459718180027,19,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-03-01,9,10
2025,3,2025-03-01 19:00:00,Thursday,19,B3,E,Brooklyn,Local,24,300208,AVENUE U/NOSTRAND AV,300220,AVENUE U/FLATBUSH AV,1.29,10.689132,7.241000610128127,23,POINT (-73.941954 40.600372),POINT (-73.921794 40.610106),2025-03-01,9,19
2025,3,2025-03-01 00:00:00,Thursday,0,B6,W,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,3.874068,11.213013703934106,18,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,0
2025,3,2025-03-01 04:00:00,Thursday,4,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.4409999999999999,2.894442,9.141664708890149,3,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,4
2025,3,2025-03-01 11:00:00,Thursday,11,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.407894,6.002862804602841,19,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,11
2025,3,2025-03-01 21:00:00,Thursday,21,M5,N,Manhattan,Local,42,903236,BROADWAY / W 135 ST,400619,BROADWAY/W 157 ST,1.09,9.666666,6.765516308204647,15,POINT (-73.954489 40.820642),POINT (-73.944519 40.834257),2025-03-01,9,21
2025,3,2025-03-01 00:00:00,Thursday,0,M50,E,Manhattan,Local,12,402171,E 50 ST/5 AV,402175,E 50 ST/2 AV,0.4999999999999998,4.44375,6.751054852320672,8,POINT (-73.977104 40.758431),POINT (-73.9688 40.754881),2025-03-01,9,0
2025,3,2025-03-01 12:00:00,Thursday,12,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.319042,9.953068089907324,7,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,12
2025,3,2025-03-01 16:00:00,Thursday,16,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.62425,9.600837891306876,11,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,16
2025,3,2025-03-01 16:00:00,Thursday,16,Q25,N,Queens,Limited,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.169132,6.562503098794528,27,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,16
2025,3,2025-03-01 08:00:00,Thursday,8,Q34,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.995836,6.304107457502881,12,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,8
2025,3,2025-03-01 07:00:00,Thursday,7,QM36,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.375,13.491199999999996,12,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,7
2025,3,2025-03-01 10:00:00,Thursday,10,QM5,W,Queens,Express,28,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,10.374996,12.190846311047302,8,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,10
2025,3,2025-03-01 07:00:00,Thursday,7,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,12.683334,11.093296833995158,12,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-03-01,9,7
2025,3,2025-03-01 07:00:00,Thursday,7,SIM32,N,Staten Island,Express,13,203611,SOUTH GANNON AV/BRADLEY AV,203614,SCHMIDTS LN/SLOSSON AV,0.8420000000000005,6.975558,7.242433434696823,15,POINT (-74.131704 40.607694),POINT (-74.116692 40.609304),2025-03-01,9,7
2025,3,2025-03-01 01:00:00,Thursday,1,B6,W,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,4.018746,10.80933798403607,8,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,1
2025,3,2025-03-01 11:00:00,Thursday,11,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,5.422842,8.010562730967537,27,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,11
2025,3,2025-03-01 09:00:00,Thursday,9,BXM1,N,Bronx,Express,13,404250,BROADWAY/W 207 ST,984006,W 230 ST / BROADWAY,1.0269999999999992,6.358338,9.691216332577625,8,POINT (-73.921698 40.867571),POINT (-73.906891 40.877199),2025-03-01,9,9
2025,3,2025-03-01 15:00:00,Thursday,15,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,4.455264,5.939044521924282,19,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,15
2025,3,2025-03-01 10:00:00,Thursday,10,Q15,N,Queens,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.061906,10.27052084086434,7,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,10
2025,3,2025-03-01 12:00:00,Thursday,12,Q15A,N,Other,Local,7,501153,150 ST/NORTHERN BLVD,501166,150 ST/15 DR,1.38,8.27502,10.006018112342929,4,POINT (-73.815117 40.765633),POINT (-73.813593 40.785497),2025-03-01,9,12
2025,3,2025-03-01 11:00:00,Thursday,11,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,0.672468,5.531870323028642,23,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-03-01,9,11
2025,3,2025-03-01 22:00:00,Thursday,22,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,1.770006,2.101690165671942,15,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-03-01,9,22
2025,3,2025-03-01 23:00:00,Thursday,23,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,0.81,4.592592592592592,15,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-03-01,9,23
2025,3,2025-03-01 07:00:00,Thursday,7,QM1,W,Queens,Express,6,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,10.783332,11.729214012599307,16,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,7
2025,3,2025-03-01 08:00:00,Thursday,8,QM17,W,Queens,Express,7,550852,BEACH CHANNEL DR/BEACH 36 ST,982141,ROCKAWAY BEACH BLVD/BEACH 92 ST,2.6950000000000003,18.53748,8.722868480505442,4,POINT (-73.769179 40.596324),POINT (-73.815367 40.586583),2025-03-01,9,8
2025,3,2025-03-01 08:00:00,Thursday,8,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,11.509998,12.224152910512595,15,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-03-01,9,8
2025,3,2025-03-01 15:00:00,Thursday,15,B6,W,Brooklyn,Limited,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.395556,6.792218469267871,30,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,15
2025,3,2025-03-01 14:00:00,Thursday,14,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,13.531488,8.961321323155921,9,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,14
2025,3,2025-03-01 12:00:00,Thursday,12,M5,N,Manhattan,Limited,42,903236,BROADWAY / W 135 ST,400619,BROADWAY/W 157 ST,1.0750000000000002,11.22111,5.748093415340656,15,POINT (-73.954489 40.820642),POINT (-73.944519 40.834257),2025-03-01,9,12
2025,3,2025-03-01 04:00:00,Thursday,4,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,11.10834,11.91537169370041,4,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,4
2025,3,2025-03-01 15:00:00,Thursday,15,Q25,N,Queens,Local,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,20.835834,6.35251840927295,20,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,15
2025,3,2025-03-01 07:00:00,Thursday,7,Q25,N,Queens,Limited,20,550999,KISSENA BLVD/JEWEL AV,551051,MAIN ST/ROOSEVELT AV,2.206,18.868452,7.014883573238687,28,POINT (-73.814763 40.732447),POINT (-73.829892 40.759377),2025-03-01,9,7
2025,3,2025-03-01 20:00:00,Thursday,20,QM5,W,Queens,Express,28,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.916668,12.754287857863504,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,20
2025,3,2025-03-01 13:00:00,Thursday,13,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,12.21354,11.5200015720258,16,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-03-01,9,13
2025,3,2025-03-01 01:00:00,Thursday,1,BX42,E,Bronx,Local,33,102613,RANDALL AV/EAST TREMONT AV,104299,HARDING AV/HOSMER AV,2.021000000000001,8.216658,14.75783028495173,4,POINT (-73.822151 40.826089),POINT (-73.826535 40.813235),2025-03-01,9,1
2025,3,2025-03-01 16:00:00,Thursday,16,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,6.706248,7.309604704271915,8,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-03-01,9,16
2025,3,2025-03-01 22:00:00,Thursday,22,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.441,3.412506,7.753829112463491,8,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,22
2025,3,2025-03-01 05:00:00,Thursday,5,Q64,E,Queens,Local,1,551849,108 ST/QUEENS BLVD,551810,QUEENS BLVD/70 RD,0.062,0.679164,5.477314054758416,12,POINT (-73.843949 40.721784),POINT (-73.844686 40.722097),2025-03-01,9,5
2025,3,2025-03-01 12:00:00,Thursday,12,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.62916,13.13510212728836,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,12
2025,3,2025-03-01 14:00:00,Thursday,14,QM6,W,Queens,Express,14,982213,UNION TPKE/188 ST,552508,UNION TPKE/MAIN ST,2.108,9.3,13.599999999999998,4,POINT (-73.781349 40.729307),POINT (-73.818372 40.717576),2025-03-01,9,14
2025,3,2025-03-01 17:00:00,Thursday,17,S55,N,Staten Island,Local,27,203867,ANNADALE RD/POSEN ST,905046,ELTINGVILLE/TRANSIT CENTER,2.029,8.995236,13.533833153555596,7,POINT (-74.177288 40.54079),POINT (-74.171352 40.560931),2025-03-01,9,17
2025,3,2025-03-01 11:00:00,Thursday,11,S61,W,Staten Island,Local,41,203689,FOREST HILL RD/ROCKLAND AV,203197,STATEN ISLAND MALL AT PLATINUM AV/PRIMARK,2.345,11.554764,12.176793842392303,14,POINT (-74.145849 40.589154),POINT (-74.166551 40.578047),2025-03-01,9,11
2025,3,2025-03-01 16:00:00,Thursday,16,B84,S,Brooklyn,Local,1,306921,LIVONIA AV/ASHFORD ST,300590,COZINE AV /ASHFORD ST,0.724,6.683334,6.499752475882429,7,POINT (-73.883617 40.666382),POINT (-73.877775 40.658352),2025-03-01,9,16
2025,3,2025-03-01 00:00:00,Thursday,0,BXM1,S,Bronx,Express,29,403424,LEXINGTON AV/E 50 ST,403821,LEXINGTON AV / E 34 ST,0.8170000000000002,4.604178,10.64685855772207,4,POINT (-73.972382 40.756659),POINT (-73.97997 40.746315),2025-03-01,9,0
2025,3,2025-03-01 05:00:00,Thursday,5,M11,S,Manhattan,Local,7,403447,W 135 ST/BROADWAY,401459,AMSTERDAM AV/W 129 ST,0.4409999999999999,3.451512,7.666201784987613,22,POINT (-73.954283 40.819614),POINT (-73.95525 40.814859),2025-03-01,9,5
